Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/%D0%9F%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D1%8C%20%D0%B1%D0%BB%D0%BE%D0%BA%D1%87%D0%B5%D0%B9%D0%BD%D0%B0,2,0,58,58.58309997711331,57.554899947717786,59.61130000650883,292.0,0.016770099205919587,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/%D0%A0%D0%B0%D0%B7%D0%BC%D0%B5%D1%80%20%D0%B1%D0%BB%D0%BE%D0%BA%D0%B0,2,0,62,61.93924992112443,61.51449994649738,62.363999895751476,221.0,0.016770099205919587,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0,1,0,58.4596999688074,58.4596999688074,58.4596999688074,58.4596999688074,326.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/%D0%A1%D0%B0%D0%B9%D0%B4%D1%87%D0%B5%D0%B9%D0%BD,1,0,60.84339995868504,60.84339995868504,60.84339995868504,60.84339995868504,269.0,0.008385049602959794,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/%D0%A1%D0%B5%D0%BC%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B3%D1%80%D0%B0%D1%84,1,0,61.79740000516176,61.79740000516176,61.79740000516176,61.79740000516176,291.0,0.008385049602959794,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/%D0%A1%D0%BC%D0%B0%D1%80%D1%82-%D0%BA%D0%BE%D0%BD%D1%82%D1%80%D0%B0%D0%BA%D1%82,1,0,58.85829997714609,58.85829997714609,58.85829997714609,58.85829997714609,329.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/%D0%A2%D1%80%D0%B0%D0%BD%D0%B7%D0%B0%D0%BA%D1%86%D0%B8%D1%8F,1,0,59.8881000187248,59.8881000187248,59.8881000187248,59.8881000187248,300.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/%D0%A3%D0%B7%D0%B5%D0%BB%20%D0%B3%D1%80%D0%B0%D1%84%D0%B0,1,0,58.1370999570936,58.1370999570936,58.1370999570936,58.1370999570936,248.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/API%20%D0%B1%D0%BB%D0%BE%D0%BA%D1%87%D0%B5%D0%B9%D0%BD-%D1%8D%D0%BA%D1%81%D0%BF%D0%BB%D0%BE%D1%80%D0%B5%D1%80%D0%B0,1,0,58.79159993492067,58.79159993492067,58.79159993492067,58.79159993492067,298.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/BNB%20Chain,1,0,58.580099954269826,58.580099954269826,58.580099954269826,58.580099954269826,276.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
