Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/LoadTest2581,1,0,62.047199928201735,62.047199928201735,62.047199928201735,62.047199928201735,152.0,0.016743718850941183,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest2655,1,0,59.460700023919344,59.460700023919344,59.460700023919344,59.460700023919344,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest2664,3,0,58,58.6520666256547,57.5095999520272,60.05440000444651,152.0,0.05023115655282355,0.0,58,58,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest2666,1,0,63.247499987483025,63.247499987483025,63.247499987483025,63.247499987483025,152.0,0.016743718850941183,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest2670,1,0,574.6084999991581,574.6084999991581,574.6084999991581,574.6084999991581,152.0,0.016743718850941183,0.0,570,570,570,570,570,570,570,570,570,570,570
GET,/api/terms/LoadTest2897,1,0,57.580300024710596,57.580300024710596,57.580300024710596,57.580300024710596,152.0,0.016743718850941183,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest3004,1,0,61.15319998934865,61.15319998934865,61.15319998934865,61.15319998934865,152.0,0.016743718850941183,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest3055,1,0,299.66240003705025,299.66240003705025,299.66240003705025,299.66240003705025,152.0,0.016743718850941183,0.0,300,300,300,300,300,300,300,300,300,300,300
GET,/api/terms/LoadTest3201,3,0,63,64.06776669124763,60.44929998461157,68.82660009432584,152.0,0.05023115655282355,0.0,63,63,69,69,69,69,69,69,69,69,69
GET,/api/terms/LoadTest3288,5,0,62,118.16205999348313,59.093000018037856,347.4481999874115,152.0,0.08371859425470592,0.0,62,62,62,350,350,350,350,350,350,350,350
GET,/api/terms/LoadTest3422,1,0,59.99350000638515,59.99350000638515,59.99350000638515,59.99350000638515,152.0,0.016743718850941183,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest3510,2,0,60,60.16079999972135,59.82890003360808,60.49269996583462,152.0,0.03348743770188237,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest3607,1,0,57.159599964506924,57.159599964506924,57.159599964506924,57.159599964506924,152.0,0.016743718850941183,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest3650,3,0,57,60.852399988410376,56.883999961428344,68.4513000305742,152.0,0.05023115655282355,0.0,57,57,68,68,68,68,68,68,68,68,68
GET,/api/terms/LoadTest3665,1,0,57.67170002218336,57.67170002218336,57.67170002218336,57.67170002218336,152.0,0.016743718850941183,0.0,58,58,58,58,58,58,58,58,58,58,58
